,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
2250,MANHEIM,SILVER,True,4382,MEDIUM SUV,FORD,7900,7,71285,1455,Alloy
2251,MANHEIM,SILVER,False,3801,MEDIUM,CHRYSLER,6000,8,61302,1515,Alloy
2252,MANHEIM,GREEN,False,6453,LARGE,GM,7400,4,66612,1703,Covers
2253,MANHEIM,RED,False,3902,MEDIUM,CHRYSLER,6400,5,31619,882,Covers
2254,MANHEIM,GREY,False,7169,MEDIUM,OTHER,8300,5,64786,533,Covers
2255,MANHEIM,BLUE,False,7530,MEDIUM,OTHER,7550,3,87470,853,Covers
2256,MANHEIM,SILVER,False,3393,MEDIUM,CHRYSLER,5250,6,70652,1272,Alloy
2257,MANHEIM,BEIGE,False,7906,LARGE,GM,6950,3,80113,2152,Covers
2258,MANHEIM,GREEN,False,6231,VAN,CHRYSLER,6850,4,82029,1763,Covers
2259,MANHEIM,SILVER,False,8564,MEDIUM,CHRYSLER,8550,3,68028,1118,Alloy
2260,MANHEIM,GREY,False,7753,MEDIUM SUV,CHRYSLER,9750,5,91193,1630,Covers
2261,MANHEIM,GOLD,False,5524,MEDIUM,OTHER,8150,5,61996,630,Covers
2262,MANHEIM,RED,False,5085,COMPACT,OTHER,6150,4,67320,533,Covers
2263,MANHEIM,BLUE,False,10240,MEDIUM,OTHER,9550,3,70571,569,Covers
2264,MANHEIM,WHITE,False,7817,MEDIUM SUV,CHRYSLER,9585,5,70793,1740,Alloy
2265,MANHEIM,GOLD,False,8064,LARGE TRUCK,CHRYSLER,7550,6,88956,983,Alloy
2266,MANHEIM,GOLD,False,6972,CROSSOVER,CHRYSLER,8190,6,87868,2022,Alloy
2267,MANHEIM,SILVER,False,5769,VAN,GM,7880,4,71460,2091,Covers
2268,MANHEIM,WHITE,False,5836,MEDIUM,GM,6950,4,56373,505,Covers
2269,MANHEIM,SILVER,False,2317,MEDIUM,FORD,4350,7,54466,1054,Alloy
2270,MANHEIM,GREY,False,7854,LARGE TRUCK,CHRYSLER,9715,6,71755,920,Alloy
2271,MANHEIM,SILVER,False,6367,VAN,GM,6485,4,79413,2091,Covers
2272,MANHEIM,GREEN,False,6706,MEDIUM SUV,GM,7175,6,86608,1243,Alloy
2273,MANHEIM,BLACK,False,10836,LARGE TRUCK,GM,10675,5,86115,1243,Alloy
2274,MANHEIM,BLACK,False,6186,MEDIUM,GM,7400,4,73404,803,Alloy
2275,MANHEIM,BLUE,False,6407,VAN,CHRYSLER,5985,4,83222,1763,Covers
2276,MANHEIM,RED,False,4463,MEDIUM SUV,CHRYSLER,6285,7,79639,1689,Alloy
2277,MANHEIM,WHITE,False,4973,LARGE,GM,7085,5,86736,2152,Alloy
2278,MANHEIM,GREEN,False,9805,MEDIUM SUV,GM,8500,4,75797,1155,Alloy
2279,MANHEIM,GREY,False,10372,MEDIUM SUV,CHRYSLER,9550,5,78345,1623,Alloy
2280,MANHEIM,BLACK,False,4056,LARGE,GM,7800,5,62590,1703,Alloy
2281,MANHEIM,YELLOW,False,3291,SPORTS,FORD,5185,9,82253,1153,Alloy
2282,MANHEIM,GREY,False,7265,LARGE TRUCK,CHRYSLER,11725,6,69369,825,Alloy
2283,MANHEIM,BLUE,False,3619,VAN,GM,8075,5,75785,2091,Covers
2284,MANHEIM,GOLD,True,4198,VAN,GM,5285,6,52766,3376,Alloy
2285,MANHEIM,BLACK,False,7061,MEDIUM,OTHER,8300,5,81478,723,Covers
2286,MANHEIM,SILVER,True,5230,COMPACT,GM,6435,3,59971,671,Covers
2287,MANHEIM,WHITE,False,9140,LARGE SUV,GM,11225,6,79596,1623,Alloy
2288,MANHEIM,MAROON,False,3840,LARGE,GM,6285,8,76437,2274,Alloy
2289,MANHEIM,WHITE,False,7305,SMALL TRUCK,GM,5975,4,80495,723,Alloy
2290,MANHEIM,BLACK,False,6930,MEDIUM,GM,7300,3,84440,853,Alloy
2291,MANHEIM,SILVER,True,8226,MEDIUM SUV,CHRYSLER,8500,5,88728,1893,Alloy
2292,MANHEIM,BEIGE,False,6585,MEDIUM,GM,6875,3,77614,803,Covers
2293,MANHEIM,BLUE,False,6616,CROSSOVER,CHRYSLER,7700,5,84539,1503,Covers
2294,MANHEIM,PURPLE,False,2988,MEDIUM,CHRYSLER,4965,6,80636,1503,Alloy
2295,MANHEIM,BLACK,True,6506,MEDIUM SUV,GM,8500,6,85177,1243,Alloy
2296,MANHEIM,GOLD,False,7645,MEDIUM SUV,GM,8000,5,79996,1155,Alloy
2297,MANHEIM,BLUE,False,5934,MEDIUM,OTHER,7700,5,85162,723,Covers
2298,MANHEIM,GREY,False,7436,COMPACT,OTHER,5985,3,69139,533,Covers
2299,MANHEIM,SILVER,False,6256,MEDIUM SUV,GM,7200,6,95888,1341,Alloy
2300,MANHEIM,GREY,False,6498,MEDIUM,GM,6875,4,59684,671,Alloy
2301,MANHEIM,MAROON,False,7794,MEDIUM,CHRYSLER,8600,2,50176,920,Covers
2302,MANHEIM,GOLD,False,9340,MEDIUM SUV,GM,8400,4,83559,1243,Alloy
2303,MANHEIM,BLUE,False,6924,MEDIUM,GM,7600,3,63501,728,Covers
2304,MANHEIM,GOLD,False,6447,LARGE,GM,7835,4,55792,1500,Covers
2305,MANHEIM,BEIGE,False,8082,LARGE,GM,7800,3,82757,2152,Alloy
2306,MANHEIM,WHITE,False,7309,MEDIUM,GM,7435,3,59988,837,Covers
2307,MANHEIM,SILVER,False,2758,MEDIUM,GM,4265,7,98941,2939,Alloy
2308,MANHEIM,WHITE,False,7327,MEDIUM,OTHER,7700,4,87715,723,Covers
2309,MANHEIM,RED,False,8986,LARGE TRUCK,CHRYSLER,10150,5,60964,825,Alloy
2310,MANHEIM,WHITE,False,4742,MEDIUM,CHRYSLER,5220,4,80532,1503,Covers
2311,MANHEIM,BLACK,True,7783,MEDIUM,CHRYSLER,8000,3,63264,1020,Covers
2312,MANHEIM,BLACK,False,5599,COMPACT,OTHER,6385,5,89068,594,Covers
2313,MANHEIM,BLACK,True,3486,MEDIUM,FORD,5985,5,58126,754,Covers
2314,MANHEIM,BLACK,False,7138,MEDIUM,OTHER,7020,2,57093,671,Covers
2315,MANHEIM,BLUE,True,3438,COMPACT,CHRYSLER,3665,5,98302,765,Alloy
2316,MANHEIM,RED,False,10442,MEDIUM,OTHER,10250,3,63529,533,Covers
2317,MANHEIM,RED,False,4960,COMPACT,GM,5685,3,77093,803,Covers
2318,MANHEIM,GREY,False,7217,SMALL SUV,CHRYSLER,7600,5,84327,983,Alloy
2319,MANHEIM,GOLD,False,4238,MEDIUM,GM,5285,5,95420,1197,Covers
2320,MANHEIM,GREY,False,3799,MEDIUM,FORD,4965,6,93079,1053,Covers
2321,MANHEIM,BLACK,False,6481,SPECIALTY,CHRYSLER,9615,4,67652,1215,Alloy
2322,MANHEIM,BEIGE,False,3582,LARGE,GM,5685,6,85913,2152,Covers
2323,MANHEIM,BLUE,False,6632,MEDIUM,GM,7700,4,95625,909,Special
2324,MANHEIM,SILVER,False,6857,MEDIUM,OTHER,8135,5,66229,1313,Alloy
2325,MANHEIM,WHITE,True,2580,MEDIUM,FORD,3565,9,56981,1054,Covers
2326,MANHEIM,MAROON,False,6238,MEDIUM,OTHER,7400,4,71543,803,Alloy
2327,MANHEIM,BLUE,False,8483,SPECIALTY,OTHER,8900,4,63591,1118,Alloy
2328,MANHEIM,RED,False,8145,LARGE TRUCK,FORD,10115,5,88017,853,Alloy
2329,MANHEIM,MAROON,False,3654,MEDIUM,OTHER,5685,4,66915,533,Covers
2330,MANHEIM,BLACK,False,6045,MEDIUM,GM,7750,4,67145,728,Alloy
2331,MANHEIM,BEIGE,False,5933,MEDIUM,GM,7600,4,88005,1373,Alloy
2332,MANHEIM,MAROON,False,6732,MEDIUM SUV,GM,8200,5,75530,1389,Alloy
2333,MANHEIM,BLUE,False,5114,MEDIUM,OTHER,6285,3,54577,505,Covers
2334,MANHEIM,RED,False,5694,COMPACT,GM,5620,3,78254,803,Covers
2335,MANHEIM,GREY,False,8242,MEDIUM,GM,8500,2,59806,837,Alloy
2336,MANHEIM,BLACK,False,5511,COMPACT,GM,4500,3,80823,853,Covers
2337,MANHEIM,SILVER,False,5049,MEDIUM,OTHER,6385,3,60031,533,Covers
2338,MANHEIM,RED,False,9259,SMALL TRUCK,OTHER,8200,5,74897,569,Alloy
2339,MANHEIM,GOLD,False,10343,VAN,OTHER,7735,2,74439,1389,Covers
2340,MANHEIM,RED,False,7172,LARGE,GM,7735,3,62418,1703,Covers
2341,MANHEIM,SILVER,False,4103,MEDIUM,GM,6185,4,77324,803,Covers
2342,MANHEIM,SILVER,False,6386,MEDIUM,GM,8200,4,77462,1272,Special
2343,MANHEIM,MAROON,False,6692,MEDIUM SUV,GM,8700,5,64845,1020,Alloy
2344,MANHEIM,GOLD,False,3542,MEDIUM,CHRYSLER,4665,5,79482,1155,Alloy
2345,MANHEIM,GREY,False,3748,MEDIUM,OTHER,4665,6,73191,569,Covers
2346,MANHEIM,GREY,False,6523,MEDIUM,OTHER,8600,3,58531,505,Covers
2347,MANHEIM,WHITE,False,7726,LARGE TRUCK,CHRYSLER,6185,3,46901,482,Alloy
2348,MANHEIM,GOLD,False,7359,MEDIUM,GM,7335,3,64861,923,Alloy
2349,MANHEIM,SILVER,False,7004,MEDIUM SUV,GM,8700,5,64997,1313,Alloy
2350,MANHEIM,RED,False,5837,LARGE TRUCK,CHRYSLER,8600,5,44644,482,Alloy
2351,OTHER,WHITE,True,6587,CROSSOVER,CHRYSLER,6685,5,75788,1389,unkwnWheel
2352,OTHER,SILVER,False,2209,MEDIUM,CHRYSLER,4675,8,90800,1930,Covers
2353,OTHER,GREY,False,3892,COMPACT,FORD,4275,5,64619,1020,Alloy
2354,OTHER,WHITE,False,6502,LARGE SUV,GM,8985,7,91029,2218,Alloy
2355,OTHER,GREY,False,8142,LARGE,GM,8385,3,78715,1974,Covers
2356,OTHER,BEIGE,True,11710,LARGE TRUCK,GM,10795,4,93961,1341,unkwnWheel
2357,OTHER,SILVER,False,8530,LARGE,FORD,7295,3,77863,1506,Alloy
2358,OTHER,WHITE,False,9021,LARGE,GM,8295,2,87283,2152,Alloy
2359,OTHER,BEIGE,False,10002,MEDIUM SUV,OTHER,10195,5,83955,853,Alloy
2360,OTHER,RED,True,6945,LARGE SUV,GM,11095,6,95988,1918,Alloy
2361,OTHER,WHITE,False,7464,SMALL SUV,FORD,7795,4,76781,920,Alloy
2362,OTHER,BLACK,False,7832,LARGE TRUCK,GM,8985,5,88740,1243,Alloy
2363,OTHER,WHITE,False,2240,COMPACT,FORD,4075,7,89195,1543,Alloy
2364,OTHER,BLUE,False,5055,MEDIUM,CHRYSLER,4675,3,98281,1630,Covers
2365,OTHER,BLUE,False,6025,MEDIUM,GM,7385,3,54696,671,Covers
2366,OTHER,BLACK,True,5216,LARGE,GM,6585,6,77469,2208,unkwnWheel
2367,OTHER,BLACK,False,11168,LARGE SUV,CHRYSLER,9485,4,78989,1740,Alloy
2368,OTHER,BLACK,False,5887,MEDIUM,FORD,4610,3,69474,825,Alloy
2369,OTHER,SILVER,False,7364,MEDIUM,GM,6510,2,55170,837,Covers
2370,OTHER,SILVER,False,3831,MEDIUM,CHRYSLER,5410,4,57848,920,Covers
2371,OTHER,SILVER,False,3053,MEDIUM,CHRYSLER,4595,5,81479,1373,Alloy
2372,OTHER,BLUE,False,9338,MEDIUM SUV,GM,6610,3,76001,1389,Alloy
2373,OTHER,BLUE,False,3864,COMPACT,GM,4410,4,57266,671,Covers
2374,OTHER,SILVER,False,5116,MEDIUM,GM,5510,4,77218,1038,Covers
2375,OTHER,WHITE,False,3274,MEDIUM,GM,4350,5,76423,1506,Covers
2376,OTHER,GREY,False,3669,MEDIUM,GM,5250,4,58251,1169,Covers
2377,OTHER,GOLD,False,10304,MEDIUM SUV,GM,8920,4,65055,1703,Alloy
2378,OTHER,SILVER,False,5918,MEDIUM,GM,6210,4,61588,1118,Covers
2379,OTHER,GREY,False,8186,LARGE,GM,7210,2,63938,1703,Alloy
2380,OTHER,WHITE,False,0,MEDIUM,OTHER,5110,4,63161,728,Alloy
2381,OTHER,GREEN,True,5571,MEDIUM,GM,5610,4,75882,1272,Alloy
2382,OTHER,GOLD,False,6897,LARGE,GM,4910,3,78648,1974,Alloy
2383,OTHER,SILVER,False,4810,COMPACT,GM,5710,3,47186,623,Alloy
2384,OTHER,GOLD,False,3602,MEDIUM,FORD,4110,4,81496,983,Covers
2385,OTHER,GREEN,False,7129,LARGE,GM,7825,3,50616,1500,Alloy
2386,OTHER,GOLD,True,3291,MEDIUM,GM,3995,5,70486,2208,Covers
2387,OTHER,WHITE,False,7516,VAN,GM,6660,3,80813,2282,Covers
2388,OTHER,SILVER,False,0,CROSSOVER,CHRYSLER,7225,4,78801,1389,Covers
2389,OTHER,BLUE,False,3148,COMPACT,GM,3645,4,81712,853,Alloy
2390,OTHER,SILVER,False,8356,LARGE,GM,7605,2,71351,1974,Covers
2391,OTHER,SILVER,False,2762,COMPACT,GM,3945,4,61693,1020,Covers
2392,OTHER,WHITE,True,4140,MEDIUM,CHRYSLER,3970,3,85144,1243,Alloy
2393,OTHER,SILVER,False,2971,COMPACT,CHRYSLER,3995,4,69707,630,Covers
2394,OTHER,BLUE,False,6212,SMALL SUV,OTHER,7565,4,55735,1086,Alloy
2395,OTHER,BLUE,False,6331,VAN,CHRYSLER,7675,5,85706,1763,Alloy
2396,OTHER,BLUE,False,6467,MEDIUM SUV,OTHER,7575,5,68132,630,Alloy
2397,OTHER,BLUE,True,4181,VAN,CHRYSLER,5185,6,91300,1918,unkwnWheel
2398,OTHER,WHITE,False,4502,VAN,FORD,6260,6,84093,1633,Alloy
2399,OTHER,SILVER,False,5326,MEDIUM,OTHER,7375,5,76912,686,Covers
2400,OTHER,BLUE,False,5016,MEDIUM,GM,7475,5,69255,1118,Alloy
2401,OTHER,SILVER,False,5928,MEDIUM,GM,7275,4,56540,671,Covers
2402,OTHER,BLUE,False,9791,SPECIALTY,CHRYSLER,9475,3,81234,1503,Covers
2403,OTHER,WHITE,False,3220,COMPACT,GM,4545,5,58126,671,Covers
2404,OTHER,RED,False,6814,MEDIUM,GM,6260,3,95752,1197,Covers
2405,OTHER,WHITE,True,6565,CROSSOVER,CHRYSLER,8275,5,93146,1630,unkwnWheel
2406,OTHER,WHITE,False,6219,CROSSOVER,CHRYSLER,7905,5,86366,1503,Alloy
2407,OTHER,SILVER,False,3931,MEDIUM,OTHER,5145,6,85302,594,Covers
2408,OTHER,WHITE,False,7117,MEDIUM,CHRYSLER,7675,3,67692,825,Covers
2409,OTHER,PURPLE,False,2544,MEDIUM,CHRYSLER,5210,9,54551,1386,Alloy
2410,OTHER,GOLD,True,8597,MEDIUM,OTHER,8475,2,48161,482,unkwnWheel
2411,OTHER,WHITE,False,3286,MEDIUM,FORD,4945,6,73264,920,Alloy
2412,OTHER,WHITE,False,3924,MEDIUM,CHRYSLER,5360,5,64313,1215,Covers
2413,OTHER,WHITE,False,10230,LARGE TRUCK,CHRYSLER,10700,5,71587,920,Covers
2414,OTHER,SILVER,False,5868,MEDIUM,GM,6360,4,72393,803,Covers
2415,OTHER,BEIGE,False,3761,MEDIUM,FORD,4745,4,77573,920,Covers
2416,OTHER,GREY,False,6937,VAN,CHRYSLER,6210,3,94570,1918,Alloy
2417,OTHER,WHITE,False,2293,MEDIUM,OTHER,4745,7,88237,1153,Alloy
2418,OTHER,GOLD,True,5643,CROSSOVER,CHRYSLER,8010,5,57185,1086,unkwnWheel
2419,OTHER,GREY,False,9597,SMALL SUV,CHRYSLER,7850,2,85960,983,Alloy
2420,OTHER,WHITE,False,3549,VAN,CHRYSLER,5335,7,67747,1711,Covers
2421,OTHER,WHITE,False,3829,MEDIUM,CHRYSLER,6010,5,54207,1086,Covers
2422,OTHER,BLUE,False,16082,LARGE TRUCK,FORD,11000,3,93262,1774,Alloy
2423,OTHER,WHITE,False,4945,COMPACT,GM,6710,4,68641,728,Alloy
2424,OTHER,GOLD,False,7125,MEDIUM SUV,GM,9405,5,93384,2351,Alloy
2425,OTHER,SILVER,False,8343,MEDIUM SUV,OTHER,9775,5,60105,533,Alloy
2426,OTHER,SILVER,False,3833,MEDIUM,CHRYSLER,5960,4,60518,1118,Alloy
2427,OTHER,GREY,False,2489,MEDIUM,GM,4745,7,94393,2074,Covers
2428,MANHEIM,WHITE,False,6022,MEDIUM,OTHER,8850,7,72336,1455,Alloy
2429,MANHEIM,WHITE,False,7145,MEDIUM,CHRYSLER,7780,3,64203,1020,Covers
2430,MANHEIM,BLUE,False,7432,MEDIUM,CHRYSLER,7680,3,66733,1020,Covers
2431,MANHEIM,GREEN,False,5786,LARGE TRUCK,FORD,7550,6,66945,533,Covers
2432,MANHEIM,SILVER,False,5868,MEDIUM,GM,5950,4,84878,853,Covers
2433,MANHEIM,WHITE,False,5798,MEDIUM,CHRYSLER,6250,3,46225,975,Alloy
2434,MANHEIM,BLUE,False,10548,MEDIUM,FORD,7250,3,89972,1373,Alloy
2435,MANHEIM,BLUE,True,3956,MEDIUM,OTHER,5750,5,59598,505,Covers
2436,MANHEIM,WHITE,False,3942,VAN,GM,7850,5,71660,2091,Covers
2437,MANHEIM,WHITE,False,2949,MEDIUM,OTHER,5050,6,75803,569,Covers
2438,MANHEIM,SILVER,False,2862,COMPACT,GM,3050,5,94130,1341,Special
2439,MANHEIM,GREEN,False,4086,MEDIUM,CHRYSLER,6650,6,73746,1272,Alloy
2440,MANHEIM,WHITE,False,5343,MEDIUM,CHRYSLER,6550,3,67886,1215,Covers
2441,MANHEIM,GREEN,False,4224,MEDIUM SUV,FORD,5650,7,82276,1543,Alloy
2442,MANHEIM,WHITE,False,1313,MEDIUM,OTHER,4550,9,73662,1103,Alloy
2443,MANHEIM,BLACK,False,2968,LARGE,OTHER,4650,8,74766,1455,Alloy
2444,MANHEIM,YELLOW,False,4822,COMPACT,GM,4750,3,57230,671,Covers
2445,MANHEIM,GREY,False,7627,MEDIUM,CHRYSLER,8650,2,51575,920,Covers
2446,MANHEIM,BLUE,False,5685,VAN,CHRYSLER,7280,3,86618,1763,Covers
2447,MANHEIM,SILVER,False,9820,CROSSOVER,CHRYSLER,9450,1,74072,1155,Covers
2448,MANHEIM,BLUE,False,4393,COMPACT,OTHER,6050,3,57171,505,Covers
2449,MANHEIM,WHITE,True,7495,CROSSOVER,FORD,7850,4,89042,1633,Alloy
2450,MANHEIM,BLUE,False,6782,MEDIUM,GM,7050,3,68392,923,Covers
2451,MANHEIM,WHITE,False,6235,LARGE,GM,8150,4,56686,1500,Alloy
2452,MANHEIM,WHITE,False,5868,VAN,GM,7650,5,82358,2282,Covers
2453,MANHEIM,SILVER,False,3624,MEDIUM,OTHER,6250,8,61370,930,Covers
2454,MANHEIM,GREEN,False,5918,MEDIUM,GM,7850,4,77378,1038,Covers
2455,MANHEIM,WHITE,False,4625,COMPACT,OTHER,6650,4,61779,533,Alloy
2456,MANHEIM,WHITE,False,7839,LARGE TRUCK,CHRYSLER,8150,5,97985,1053,Alloy
2457,MANHEIM,RED,False,8989,SPORTS,FORD,9150,4,63791,728,Alloy
2458,MANHEIM,BLUE,False,6102,COMPACT,OTHER,6650,4,76597,569,Alloy
2459,MANHEIM,SILVER,False,6077,MEDIUM SUV,OTHER,6650,6,86896,723,Alloy
2460,MANHEIM,WHITE,False,3109,MEDIUM,FORD,5250,6,57999,754,Alloy
2461,MANHEIM,GOLD,False,3974,COMPACT,FORD,5150,5,84769,1243,Covers
2462,MANHEIM,SILVER,False,7116,MEDIUM SUV,GM,8150,5,69335,1313,Covers
2463,MANHEIM,SILVER,True,6348,LARGE,OTHER,10305,6,73846,1155,Alloy
2464,MANHEIM,GREY,False,7615,LARGE TRUCK,CHRYSLER,10050,6,65076,825,Alloy
2465,MANHEIM,SILVER,False,1722,COMPACT,FORD,3250,9,108269,1750,Covers
2466,MANHEIM,BLUE,False,3367,COMPACT,CHRYSLER,3950,5,66054,630,Alloy
2467,MANHEIM,SILVER,False,6965,CROSSOVER,OTHER,8350,4,65580,923,Alloy
2468,MANHEIM,WHITE,False,7043,MEDIUM SUV,CHRYSLER,9650,5,85863,1373,Covers
2469,MANHEIM,ORANGE,False,10783,MEDIUM SUV,CHRYSLER,9850,3,63415,630,Alloy
2470,MANHEIM,BLACK,False,11494,SPECIALTY,OTHER,9950,2,74990,1974,Alloy
2471,MANHEIM,BLUE,False,4254,COMPACT,GM,5500,5,68357,728,Covers
2472,OTHER,WHITE,False,3571,MEDIUM,FORD,3700,5,90333,1053,Covers
2473,OTHER,BLACK,False,4188,MEDIUM SUV,CHRYSLER,6400,8,93323,2506,Alloy
2474,OTHER,WHITE,False,3855,MEDIUM,GM,5200,5,78879,1155,Covers
2475,OTHER,BLACK,True,7718,MEDIUM SUV,GM,8300,5,90202,1774,Alloy
2476,OTHER,GOLD,False,2866,MEDIUM,GM,5000,9,65599,2003,Covers
2477,OTHER,BLUE,False,4131,VAN,CHRYSLER,6300,5,82713,1763,Covers
2478,OTHER,WHITE,False,6814,LARGE,GM,7600,3,77243,1974,Covers
2479,OTHER,BLUE,False,2737,LARGE,FORD,5600,9,47354,1205,Alloy
2480,OTHER,PURPLE,False,7122,MEDIUM,OTHER,7600,4,85587,594,Covers
2481,OTHER,MAROON,False,6280,VAN,GM,6100,2,87870,2282,Alloy
2482,OTHER,BLUE,False,6269,MEDIUM,GM,5400,2,86959,1113,Alloy
2483,OTHER,BLUE,False,2588,VAN,CHRYSLER,5300,8,55977,1551,Covers
2484,OTHER,GOLD,False,6311,MEDIUM,GM,6000,3,86350,1113,unkwnWheel
2485,OTHER,BLUE,False,5480,MEDIUM,CHRYSLER,4500,3,80733,1503,Covers
2486,OTHER,WHITE,False,6269,MEDIUM,GM,6000,2,86685,1113,Alloy
2487,OTHER,GOLD,False,6311,MEDIUM,GM,6500,3,70977,1038,Covers
2488,OTHER,WHITE,False,5569,MEDIUM,CHRYSLER,4900,4,38998,882,Covers
2489,OTHER,SILVER,False,5480,MEDIUM,CHRYSLER,4500,3,67333,1215,Covers
2490,MANHEIM,SILVER,False,8571,MEDIUM,CHRYSLER,7150,2,53339,754,Covers
2491,MANHEIM,BLACK,False,6317,LARGE,OTHER,6660,4,65450,1118,Alloy
2492,MANHEIM,SILVER,False,11656,LARGE SUV,FORD,9660,3,64779,1215,Alloy
2493,MANHEIM,BLUE,False,9491,MEDIUM SUV,GM,7680,3,75463,1506,Alloy
2494,MANHEIM,BLUE,False,4342,VAN,CHRYSLER,4620,4,72694,1623,Covers
2495,MANHEIM,BLACK,False,5896,MEDIUM,GM,6720,3,43367,623,Covers
2496,MANHEIM,MAROON,False,3582,MEDIUM,GM,4040,7,79253,2274,Covers
2497,MANHEIM,SILVER,False,5713,LARGE,GM,5680,4,60811,1703,Alloy
2498,MANHEIM,RED,False,4101,COMPACT,OTHER,5960,3,39740,462,Covers
2499,MANHEIM,BLUE,False,9023,LARGE,FORD,7305,3,54257,1169,Alloy
2500,MANHEIM,WHITE,False,5566,SMALL SUV,FORD,6160,5,82688,1503,Alloy
2501,MANHEIM,MAROON,False,8361,VAN,GM,5660,3,79280,2091,Covers
2502,MANHEIM,SILVER,False,2816,MEDIUM,FORD,4940,6,47055,993,Alloy
2503,MANHEIM,GREY,False,3064,COMPACT,FORD,3040,6,64717,1320,Alloy
2504,MANHEIM,MAROON,False,5256,MEDIUM,FORD,4665,3,57559,754,Alloy
2505,MANHEIM,WHITE,False,9753,LARGE SUV,GM,8425,5,92208,1918,Alloy
2506,MANHEIM,SILVER,False,3040,MEDIUM,FORD,3890,6,73035,1220,Alloy
2507,MANHEIM,BLACK,False,5559,MEDIUM,CHRYSLER,5660,3,78424,1389,Covers
2508,MANHEIM,SILVER,False,9780,LARGE,GM,7080,1,75282,1974,Covers
2509,MANHEIM,GREEN,False,4350,LARGE,GM,4140,5,96879,2351,Covers
2510,MANHEIM,BLACK,False,4739,MEDIUM SUV,GM,6380,7,77048,1455,Alloy
2511,MANHEIM,WHITE,False,6525,MEDIUM SUV,FORD,5780,4,75179,1155,Alloy
2512,MANHEIM,BLUE,False,9135,MEDIUM,OTHER,8705,3,65467,630,Alloy
2513,MANHEIM,BLACK,False,12781,MEDIUM SUV,CHRYSLER,9215,3,83099,2022,Alloy
2514,MANHEIM,GREY,False,4246,MEDIUM SUV,FORD,6620,7,87237,2193,Alloy
2515,MANHEIM,BLACK,False,6544,MEDIUM SUV,FORD,7930,6,82302,1543,Alloy
2516,MANHEIM,SILVER,False,13430,VAN,CHRYSLER,6380,2,88446,1763,Alloy
2517,MANHEIM,SILVER,False,8842,CROSSOVER,FORD,7405,3,71671,1506,Alloy
2518,MANHEIM,GREEN,False,5407,MEDIUM SUV,FORD,6320,5,57673,920,Alloy
2519,MANHEIM,WHITE,False,3688,MEDIUM,FORD,4040,4,97869,1053,Alloy
2520,MANHEIM,GREEN,True,8842,CROSSOVER,FORD,7705,3,61727,1313,Alloy
2521,MANHEIM,GREY,False,7757,LARGE TRUCK,GM,7830,5,83214,1373,Alloy
2522,MANHEIM,WHITE,False,5916,SMALL TRUCK,FORD,4665,3,75034,569,Alloy
2523,MANHEIM,BLACK,False,6997,SMALL SUV,OTHER,7150,4,59762,1086,Alloy
2524,MANHEIM,BLUE,True,3740,COMPACT,FORD,5610,4,68504,1020,Special
2525,MANHEIM,SILVER,False,6549,MEDIUM,GM,6060,4,68305,533,Covers
2526,MANHEIM,BLUE,False,4773,VAN,CHRYSLER,7430,4,66612,1411,Covers
2527,MANHEIM,RED,False,6064,VAN,CHRYSLER,7630,3,69997,1411,Covers
2528,MANHEIM,BLUE,False,8848,LARGE,GM,5880,2,98650,2639,Alloy
2529,MANHEIM,GOLD,False,10605,SMALL SUV,CHRYSLER,8350,3,79820,920,Alloy
2530,MANHEIM,BLUE,True,4699,LARGE,GM,5410,4,77388,1974,Covers
2531,MANHEIM,ORANGE,False,2626,COMPACT,GM,4740,7,58964,1551,Alloy
2532,MANHEIM,BLACK,False,7510,SMALL SUV,CHRYSLER,7480,5,87425,983,Alloy
2533,MANHEIM,WHITE,True,6657,MEDIUM,OTHER,7980,4,85636,723,Alloy
2534,MANHEIM,WHITE,False,6528,MEDIUM,GM,7825,3,66881,1118,Alloy
2535,MANHEIM,MAROON,False,6747,SPORTS,OTHER,8325,4,78057,569,Alloy
2536,MANHEIM,SILVER,False,7441,VAN,CHRYSLER,5580,3,85549,1763,Covers
2537,MANHEIM,SILVER,False,7106,MEDIUM,OTHER,8580,6,96467,1641,Alloy
2538,MANHEIM,MAROON,False,9259,MEDIUM,FORD,7905,2,75530,803,Alloy
2539,MANHEIM,WHITE,False,7817,LARGE SUV,GM,10415,6,93406,2218,Special
2540,MANHEIM,GREEN,False,3511,MEDIUM,CHRYSLER,5760,4,66174,1020,Alloy
2541,MANHEIM,SILVER,False,5213,MEDIUM,CHRYSLER,5500,3,58155,1086,Covers
2542,MANHEIM,BLUE,True,3932,MEDIUM,CHRYSLER,4140,4,86042,1243,Alloy
2543,MANHEIM,WHITE,True,5936,MEDIUM,GM,6260,2,66513,728,Covers
2544,MANHEIM,BLUE,True,5820,MEDIUM,GM,6960,4,65389,1118,Alloy
2545,MANHEIM,SILVER,False,4903,MEDIUM,GM,5580,5,57105,837,Covers
2546,MANHEIM,BLACK,False,7377,MEDIUM,OTHER,7730,5,70049,569,Covers
2547,MANHEIM,MAROON,False,3742,MEDIUM,FORD,3365,6,76588,920,Alloy
2548,MANHEIM,GREY,False,5605,LARGE,GM,5280,5,87483,2152,Alloy
